zpid,open_house,open_house_info
24741301,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
64965681,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
64965667,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
2068841827,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
2064157238,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
61632403,Sun. 1am-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688284800000}]}"
51067173,Sat. 12:30-3:30pm,"{'open_house_showing': [{'open_house_end': 1688250600000, 'open_house_start': 1688239800000}]}"
2062350324,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
16245678,Sat. 11am-1pm,"{'open_house_showing': [{'open_house_end': 1688241600000, 'open_house_start': 1688234400000}]}"
148725238,Sat. 11am-1pm,"{'open_house_showing': [{'open_house_end': 1688241600000, 'open_house_start': 1688234400000}]}"
2057331513,Sun. 4-7pm,"{'open_house_showing': [{'open_house_end': 1688349600000, 'open_house_start': 1688338800000}]}"
24748959,Thu. 5-8pm,"{'open_house_showing': [{'open_house_end': 1688094000000, 'open_house_start': 1688083200000}, {'open_house_end': 1688254200000, 'open_house_start': 1688245200000}, {'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
24824794,Fri. 5-7pm,"{'open_house_showing': [{'open_house_end': 1688176800000, 'open_house_start': 1688169600000}, {'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
24750757,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
89032641,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
24748891,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688320800000}]}"
24818376,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
24818612,Sat. 10am-12pm,"{'open_house_showing': [{'open_house_end': 1688238000000, 'open_house_start': 1688230800000}, {'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24819275,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24825070,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
24816443,Sat. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688245200000}, {'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
24744100,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24747961,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24814264,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24817538,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24824376,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24821284,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
2069766227,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
2089155244,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24743206,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
24744652,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
2063907876,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24744493,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}]}"
24745352,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
2069767163,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24745307,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
24763290,Sat. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688245200000}, {'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
2086435685,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
2086068465,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
24770090,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
24770335,Sun. 10am-12pm,"{'open_house_showing': [{'open_house_end': 1688324400000, 'open_house_start': 1688317200000}]}"
24824794,Fri. 5-7pm,"{'open_house_showing': [{'open_house_end': 1688176800000, 'open_house_start': 1688169600000}, {'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
24820385,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
24772413,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24774431,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24750757,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24773577,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}, {'open_house_end': 1688857200000, 'open_house_start': 1688846400000}, {'open_house_end': 1688943600000, 'open_house_start': 1688932800000}, {'open_house_end': 1689462000000, 'open_house_start': 1689451200000}, {'open_house_end': 1689548400000, 'open_house_start': 1689537600000}, {'open_house_end': 1690066800000, 'open_house_start': 1690056000000}, {'open_house_end': 1690671600000, 'open_house_start': 1690660800000}, {'open_house_end': 1691276400000, 'open_house_start': 1691265600000}, {'open_house_end': 1691362800000, 'open_house_start': 1691352000000}]}"
24811382,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
24820321,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
89032641,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
24743206,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
24818376,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
24818612,Sat. 10am-12pm,"{'open_house_showing': [{'open_house_end': 1688238000000, 'open_house_start': 1688230800000}, {'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24819275,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24825070,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
61173827,Sat. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688245200000}, {'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
2063907876,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24811865,Sat. 1:30-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688243400000}, {'open_house_end': 1688340600000, 'open_house_start': 1688329800000}]}"
24816443,Sat. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688245200000}, {'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
24820216,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
24834522,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24833968,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24834378,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
331751236,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
2069766227,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24748959,Thu. 5-8pm,"{'open_house_showing': [{'open_house_end': 1688094000000, 'open_house_start': 1688083200000}, {'open_house_end': 1688254200000, 'open_house_start': 1688245200000}, {'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
24824794,Fri. 5-7pm,"{'open_house_showing': [{'open_house_end': 1688176800000, 'open_house_start': 1688169600000}, {'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
79542535,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}, {'open_house_end': 1688943600000, 'open_house_start': 1688936400000}]}"
89031893,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24737480,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
2089155244,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24750757,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24863972,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
124734721,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688329800000}]}"
24743206,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18207599,Sat. 12-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688238000000}]}"
18203392,Sat. 12-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688238000000}]}"
18551210,Sat. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688245200000}, {'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
24845133,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
24847407,Sat. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688245200000}, {'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
18551035,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
299074554,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24837172,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
2057222498,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
2069766702,Sat. 1:30-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688243400000}, {'open_house_end': 1688338800000, 'open_house_start': 1688329800000}]}"
24837916,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}, {'open_house_end': 1688857200000, 'open_house_start': 1688850000000}, {'open_house_end': 1688943600000, 'open_house_start': 1688936400000}]}"
2057308455,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
24841445,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
94687092,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24835713,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24960947,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
24957995,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
24961745,Sat. 11am-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688234400000}, {'open_house_end': 1688335200000, 'open_house_start': 1688320800000}]}"
52978054,Sat. 11am-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688234400000}, {'open_house_end': 1688338800000, 'open_house_start': 1688320800000}]}"
24895213,Sat. 1:15-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688242500000}, {'open_house_end': 1688340600000, 'open_house_start': 1688328900000}]}"
72508802,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688857200000, 'open_house_start': 1688850000000}, {'open_house_end': 1688943600000, 'open_house_start': 1688936400000}, {'open_house_end': 1689462000000, 'open_house_start': 1689454800000}]}"
24885631,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}]}"
2056975467,Sat. 12-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688238000000}]}"
24884810,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24893485,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24897376,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
2058000380,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
18449703,Sat. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688245200000}, {'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
50919041,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
18451581,Sun. 1:30-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688329800000}]}"
18462078,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
25047481,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
241573293,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
19398444,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}, {'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
19405454,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
19410572,Thu. 5-7pm,"{'open_house_showing': [{'open_house_end': 1688090400000, 'open_house_start': 1688083200000}, {'open_house_end': 1688241600000, 'open_house_start': 1688234400000}, {'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
19411929,Sat. 12-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688238000000}, {'open_house_end': 1688331600000, 'open_house_start': 1688324400000}]}"
19397095,Fri. 4-6pm,"{'open_house_showing': [{'open_house_end': 1688173200000, 'open_house_start': 1688166000000}, {'open_house_end': 1688256000000, 'open_house_start': 1688245200000}, {'open_house_end': 1688331600000, 'open_house_start': 1688324400000}]}"
19420125,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
19420475,Sun. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
19405160,Thu. 4-7pm,"{'open_house_showing': [{'open_house_end': 1688090400000, 'open_house_start': 1688079600000}]}"
19411390,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
19414878,Sat. 10am-1pm,"{'open_house_showing': [{'open_house_end': 1688241600000, 'open_house_start': 1688230800000}, {'open_house_end': 1688328000000, 'open_house_start': 1688317200000}]}"
19418911,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
18335757,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}]}"
2062541442,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2062532209,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2057225062,Fri. 10am-5pm,"{'open_house_showing': [{'open_house_end': 1688169600000, 'open_house_start': 1688144400000}, {'open_house_end': 1688256000000, 'open_house_start': 1688230800000}, {'open_house_end': 1688342400000, 'open_house_start': 1688317200000}, {'open_house_end': 1688428800000, 'open_house_start': 1688403600000}]}"
2057225063,Fri. 10am-5pm,"{'open_house_showing': [{'open_house_end': 1688169600000, 'open_house_start': 1688144400000}, {'open_house_end': 1688256000000, 'open_house_start': 1688230800000}, {'open_house_end': 1688342400000, 'open_house_start': 1688317200000}, {'open_house_end': 1688428800000, 'open_house_start': 1688403600000}]}"
18330304,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
18336886,Thu. 12-3:30pm,"{'open_house_showing': [{'open_house_end': 1688077800000, 'open_house_start': 1688065200000}]}"
318985579,Fri. 10:30am-1pm,"{'open_house_showing': [{'open_house_end': 1688155200000, 'open_house_start': 1688146200000}, {'open_house_end': 1688254200000, 'open_house_start': 1688241600000}, {'open_house_end': 1688340600000, 'open_house_start': 1688328000000}]}"
68027407,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}, {'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
241573550,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
25064604,Sun. 11am-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688320800000}]}"
58879533,Sat. 1-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688241600000}, {'open_house_end': 1688340600000, 'open_house_start': 1688328000000}]}"
82845317,Thu. 4:30-7pm,"{'open_house_showing': [{'open_house_end': 1688090400000, 'open_house_start': 1688081400000}, {'open_house_end': 1688155200000, 'open_house_start': 1688146200000}, {'open_house_end': 1688176800000, 'open_house_start': 1688167800000}, {'open_house_end': 1688254200000, 'open_house_start': 1688238000000}, {'open_house_end': 1688340600000, 'open_house_start': 1688324400000}]}"
163650682,Thu. 6-8pm,"{'open_house_showing': [{'open_house_end': 1688094000000, 'open_house_start': 1688086800000}, {'open_house_end': 1688180400000, 'open_house_start': 1688173200000}, {'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
116149484,Sat. 1:30-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688243400000}, {'open_house_end': 1688340600000, 'open_house_start': 1688329800000}]}"
2062799274,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2057893974,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
25085960,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
24930965,Sat. 1:30-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688243400000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
318984693,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
24930846,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}]}"
25087420,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
25087076,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
25018329,Sat. 1:30-3:30pm,"{'open_house_showing': [{'open_house_end': 1688250600000, 'open_house_start': 1688243400000}, {'open_house_end': 1688337000000, 'open_house_start': 1688329800000}]}"
2056915503,Fri. 5-8pm,"{'open_house_showing': [{'open_house_end': 1688180400000, 'open_house_start': 1688169600000}, {'open_house_end': 1688248800000, 'open_house_start': 1688238000000}, {'open_house_end': 1688342400000, 'open_house_start': 1688328000000}, {'open_house_end': 1688428800000, 'open_house_start': 1688418000000}]}"
25045341,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
25016152,Sat. 2-5pm,"{'open_house_showing': [{'open_house_end': 1688256000000, 'open_house_start': 1688245200000}, {'open_house_end': 1688342400000, 'open_house_start': 1688331600000}]}"
25036548,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
79541081,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
318984175,Fri. 4-6:30pm,"{'open_house_showing': [{'open_house_end': 1688175000000, 'open_house_start': 1688166000000}, {'open_house_end': 1688261400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688347800000, 'open_house_start': 1688328000000}, {'open_house_end': 1688436000000, 'open_house_start': 1688427000000}]}"
25015464,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
25040366,Sat. 1-5pm,"{'open_house_showing': [{'open_house_end': 1688256000000, 'open_house_start': 1688241600000}, {'open_house_end': 1688342400000, 'open_house_start': 1688328000000}]}"
25008286,Sun. 1:30-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688329800000}]}"
2056915503,Fri. 5-8pm,"{'open_house_showing': [{'open_house_end': 1688180400000, 'open_house_start': 1688169600000}, {'open_house_end': 1688248800000, 'open_house_start': 1688238000000}, {'open_house_end': 1688342400000, 'open_house_start': 1688328000000}, {'open_house_end': 1688428800000, 'open_house_start': 1688418000000}]}"
25045341,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
25036548,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
2066591290,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
25039984,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
2070837722,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
25040366,Sat. 1-5pm,"{'open_house_showing': [{'open_house_end': 1688256000000, 'open_house_start': 1688241600000}, {'open_house_end': 1688342400000, 'open_house_start': 1688328000000}]}"
68026918,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
318984175,Fri. 4-6:30pm,"{'open_house_showing': [{'open_house_end': 1688175000000, 'open_house_start': 1688166000000}, {'open_house_end': 1688261400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688347800000, 'open_house_start': 1688328000000}, {'open_house_end': 1688436000000, 'open_house_start': 1688427000000}]}"
