zpid,price,priceForHDP,daysOnZillow,price,livingArea,lotAreaValue,homeType,rentZestimate,Predicted Score (Linear),Linear Risk Level,Predicted Score (GBT),GBT Risk Level,Predicted Score (RF),RF Risk Level,Average Score,Average Risk Level,investment_risk
19658630,1750000.0,1750000.0,7,1750000.0,1421.0,6600.0,SINGLE_FAMILY,4548.0,1.0639093688681,Low,3.4338802593443876,Low,3.768490749360719,Low,2.9468577130676183,Low,4553.6447
19611557,2000000.0,2000000.0,26,2000000.0,2333.0,7350.0,SINGLE_FAMILY,5926.0,1.2163562483475392,Low,3.9412078232207053,Low,4.310307646381213,Low,3.3739067522318202,Low,5204.7102
19611084,1750000.0,1750000.0,-1,1750000.0,1232.0,6249.0,SINGLE_FAMILY,4281.0,1.063832990273816,Low,3.4338802593443876,Low,3.768238333066385,Low,2.9467204918768983,Low,4553.318499999999
19564941,1899000.0,1899000.0,-1,1899000.0,2449.0,6098.4,SINGLE_FAMILY,5400.0,1.1547883547979967,Low,3.72736273954226,Low,4.091710922841208,Low,3.1989680227275628,Low,4941.7679
124742809,1068000.0,1068000.0,61,1068000.0,1661.0,0.0,CONDO,3699.0,0.6480755821917414,Low,2.080863285299923,Low,2.2963212728379214,Low,1.7921964442356082,Low,2777.7146
334416494,2395000.0,2395000.0,83,2395000.0,3239.0,3373.0,SINGLE_FAMILY,5500.0,1.456653694191488,Low,4.7297071703372495,Low,5.164882096741922,Low,4.044031201222337,Low,6230.965200000001
334416495,2395000.0,2395000.0,83,2395000.0,3141.0,2988.0,SINGLE_FAMILY,5500.0,1.4565810849396437,Low,4.7297071703372495,Low,5.164353144561035,Low,4.0438250649044125,Low,6230.6551
334416241,1599000.0,1599000.0,83,1599000.0,1944.0,2957.0,SINGLE_FAMILY,4435.0,0.9717194269898982,Low,3.1533606342044744,Low,3.4409220219209757,Low,2.696047112852323,Low,4159.9227
19562521,1520000.0,1520000.0,-1,1520000.0,1686.0,5000.0,SINGLE_FAMILY,4200.0,0.9237984165666352,Low,2.98343667219029,Low,3.272166338778843,Low,2.559266010829065,Low,3955.2630999999997
300472262,1798000.0,1798000.0,3,1798000.0,1934.0,9.2593,SINGLE_FAMILY,4170.0,1.092529895961066,Low,3.540381377789699,Low,3.8704363954554144,Low,3.0302681591754714,Low,4675.876329650001
19771730,1398000.0,1398000.0,4,1398000.0,1240.0,6031.0,SINGLE_FAMILY,3699.0,0.8495572510830622,Low,2.768133540056794,Low,3.0069016339926047,Low,2.3598937304586807,Low,3638.1962
19772296,1299000.0,1299000.0,5,1299000.0,1528.0,7553.0,SINGLE_FAMILY,3994.0,0.7895255850202272,Low,2.5740672842708467,Low,2.793150302227944,Low,2.193237540943771,Low,3381.8148
19774233,2300000.0,2300000.0,-1,2300000.0,1896.0,0.4528007346189164,SINGLE_FAMILY,4149.0,1.3981315647386974,Low,4.603606015664351,Low,4.957020638951036,Low,3.8995083641288257,Low,5981.030626400367
19774471,1549000.0,1549000.0,27,1549000.0,1762.0,6001.0,SINGLE_FAMILY,4264.0,0.9415906399841762,Low,2.98343667219029,Low,3.333606372553635,Low,2.5919228541296513,Low,4031.2495999999996
2077240683,2998000.0,2998000.0,30,2998000.0,1700.0,179.4924,SINGLE_FAMILY,3999.0,1.823046745485992,Low,5.95551929341897,Low,6.468035582152648,Low,5.072487062966805,Low,7795.7454462000005
19777088,1890888.0,1890888.0,61,1890888.0,1922.0,0.2505050505050505,SINGLE_FAMILY,4600.0,1.149051297547572,Low,3.72736273954226,Low,4.072366181108394,Low,3.188560067278923,Low,4917.266225252526
19484908,1200000.0,1200000.0,-1,1200000.0,1399.0,6167.0,SINGLE_FAMILY,4034.0,0.7290533945403318,Low,2.342499495399905,Low,2.5781279557513637,Low,2.015252311219398,Low,3123.552
19775030,2178000.0,2178000.0,12,2178000.0,3724.0,6000.0,SINGLE_FAMILY,6150.0,1.3249362146265162,Low,4.28997678813877,Low,4.695676983672125,Low,3.674381048085996,Low,5668.4302
19775350,1299000.0,1299000.0,12,1299000.0,1590.0,6930.0,SINGLE_FAMILY,4200.0,0.7894564177038224,Low,2.5740672842708467,Low,2.792939875674807,Low,2.193118031020168,Low,3381.5193999999997
19775966,1399000.0,1399000.0,17,1399000.0,1746.0,4104.0,SINGLE_FAMILY,3999.0,0.8500630637935268,Low,2.768133540056794,Low,3.0082889462868576,Low,2.3607280116989373,Low,3640.3564
19775219,1099000.0,1099000.0,-1,1099000.0,1213.0,4356.0,SINGLE_FAMILY,3664.0,0.6673273554625831,Low,2.1039927855765295,Low,2.3592467266493062,Low,1.8331302947024521,Low,2859.9342999999994
19683301,915000.0,915000.0,0,915000.0,1348.0,4712.0,SINGLE_FAMILY,3750.0,0.555383758816628,Low,1.7693193970278056,Low,1.9605009112045302,Low,1.5299998712923508,Low,2381.849
19683490,1016500.0,1016500.0,0,1016500.0,1452.0,5732.496,SINGLE_FAMILY,4013.0,0.617306121647711,Low,2.056905403328474,Low,2.1810184967714106,Low,1.7265874374009913,Low,2646.305148
19684135,649000.0,649000.0,2,649000.0,810.0,5255.0,SINGLE_FAMILY,3350.0,0.3933864658866514,Low,1.2450853891384133,Low,1.3850248775615972,Low,1.0804710749665902,Low,1689.9959
82951105,748000.0,748000.0,-1,748000.0,975.0,0.0,CONDO,2949.0,0.45311559299307336,Low,1.444735939429996,Low,1.5977554899979294,Low,1.2481546003525956,Low,1945.0854
19558620,1380000.0,1380000.0,-1,1380000.0,1386.0,5227.2,SINGLE_FAMILY,4305.0,0.8385028045685724,Low,2.768133540056794,Low,2.966759643572069,Low,2.3390881469655738,Low,3590.9852
243212652,1050000.0,1050000.0,22,1050000.0,1454.0,3021.0,SINGLE_FAMILY,3994.0,0.6373875996669313,Low,2.0624003691899087,Low,2.252131507683332,Low,1.765460204718836,Low,2732.0685
69301672,799000.0,799000.0,28,799000.0,1264.0,1055.0,CONDO,3294.0,0.48434773598798697,Low,1.548986041098277,Low,1.7080590444812065,Low,1.3355501431105035,Low,2078.4707000000003
19574069,1298000.0,1298000.0,40,1298000.0,1388.0,0.2933425160697888,SINGLE_FAMILY,3940.0,0.7880011264728223,Low,2.5740672842708467,Low,2.7881111710656583,Low,2.190498423945495,Low,3375.304146671258
19683073,1499999.0,1499999.0,-1,1499999.0,838.0,0.2713039485766758,SINGLE_FAMILY,2896.0,0.910890010006319,Low,2.9548514157840833,Low,3.2245485394172193,Low,2.5267072568077023,Low,3900.134235651974
2058048028,3988888.0,3988888.0,83,3988888.0,3712.0,6543.0,SINGLE_FAMILY,7875.0,2.4273332965344885,Low,7.90795040399393,Low,8.61494064291798,Low,6.748526929172579,Low,10376.514100000002
19816615,1275000.0,1275000.0,-1,1275000.0,2009.0,10167.0,SINGLE_FAMILY,4584.0,0.7753136694324472,Low,2.5740672842708467,Low,2.7422743187831373,Low,2.166680918864907,Low,3321.119
19732876,849988.0,849988.0,11,849988.0,1308.0,5338.0,SINGLE_FAMILY,4069.0,0.5158460582456155,Low,1.6398263881291189,Low,1.8200851168778496,Low,1.419859311549307,Low,2212.9926
19735076,960000.0,960000.0,13,960000.0,1070.0,6098.4,SINGLE_FAMILY,3689.0,0.582869294199362,Low,1.8824789752296114,Low,2.0579677652168114,Low,1.6130601349189302,Low,2499.2334
19732872,975000.0,975000.0,26,975000.0,1308.0,5050.0,SINGLE_FAMILY,4136.0,0.5919153930630333,Low,1.8824789752296114,Low,2.090683419992325,Low,1.6300508611453113,Low,2537.8671999999997
19733245,889000.0,889000.0,-1,889000.0,1200.0,5202.0,SINGLE_FAMILY,3800.0,0.5395673813697462,Low,1.76370697398879,Low,1.905998566390118,Low,1.4994153621305768,Low,2314.3009
19733229,900000.0,900000.0,-1,900000.0,1680.0,5031.18,SINGLE_FAMILY,3999.0,0.5463649598329164,Low,1.76370697398879,Low,1.9284644143461243,Low,1.511628148635538,Low,2343.3317899999997
19732866,935000.0,935000.0,83,935000.0,1123.0,5640.0,SINGLE_FAMILY,3650.0,0.5676217106542328,Low,1.8149037293974657,Low,2.0041935042077403,Low,1.5657049100806133,Low,2434.1145
19736444,1149000.0,1149000.0,83,1149000.0,1118.0,9375.0,SINGLE_FAMILY,3300.0,0.6983631308502127,Low,2.2732544888471016,Low,2.4690212183488405,Low,1.9385560450621429,Low,2992.481
19736930,1500000.0,1500000.0,305,1500000.0,780.0,0.4487,SINGLE_FAMILY,2800.0,0.9109168922783809,Low,2.9548514157840833,Low,3.225995968617128,Low,2.5271113670575116,Low,3900.24912435
19796291,1688000.0,1688000.0,-1,1688000.0,2120.0,8597.0,SINGLE_FAMILY,4600.0,1.0265900262725227,Low,3.3012845637321515,Low,3.635293773734769,Low,2.8397973629714746,Low,4394.2624
19798503,883000.0,883000.0,21,883000.0,1803.0,2613.6,CONDO,3800.0,0.5357836163782757,Low,1.6398263881291189,Low,1.8924333484048592,Low,1.4573704542518153,Low,2298.1414999999997
19796461,1888888.0,1888888.0,31,1888888.0,1860.0,8578.0,SINGLE_FAMILY,4200.0,1.1488451110219045,Low,3.72736273954226,Low,4.070166131870329,Low,3.187791902164503,Low,4916.3857
19793692,1849000.0,1849000.0,32,1849000.0,1604.0,7700.0,SINGLE_FAMILY,4128.0,1.1243921656405456,Low,3.655370090242724,Low,3.983085919227052,Low,3.121896115199459,Low,4811.952799999999
19817244,1399000.0,1399000.0,4,1399000.0,2053.0,5966.0,SINGLE_FAMILY,4500.0,0.8503306012459149,Low,2.768133540056794,Low,3.0092980577924715,Low,2.361241392453019,Low,3641.4990000000003
19705808,1298888.0,1298888.0,-1,1298888.0,1442.0,5623.0,SINGLE_FAMILY,3800.0,0.7892202103332294,Low,2.5740672842708467,Low,2.792473251654201,Low,2.19277589786553,Low,3380.5105999999996
19701422,1199998.0,1199998.0,5,1199998.0,1507.0,3220.0,SINGLE_FAMILY,3995.0,0.7287409493911976,Low,2.342499495399905,Low,2.576484415866251,Low,2.014530961936368,Low,3122.2176
19705412,1300000.0,1300000.0,-1,1300000.0,1581.0,5638.0,SINGLE_FAMILY,3995.0,0.7899242988541565,Low,2.5740672842708467,Low,2.7945023619005416,Low,2.1939628734739975,Low,3383.5175999999997
300481916,1988000.0,1988000.0,13,1988000.0,2761.0,2590.0,SINGLE_FAMILY,5570.0,1.2086372497528413,Low,3.9227192199189584,Low,4.283337944082881,Low,3.354437507212088,Low,5171.7441
19817800,1499000.0,1499000.0,-1,1499000.0,2563.0,6330.0,SINGLE_FAMILY,5200.0,0.9113457171632058,Low,2.9548514157840833,Low,3.225988002381715,Low,2.5275085447368064,Low,3902.0805
19703347,1598000.0,1598000.0,25,1598000.0,2137.0,6723.0,SINGLE_FAMILY,4844.0,0.9715702477378745,Low,3.1533606342044744,Low,3.4399954744988563,Low,2.6956655548274844,Low,4159.2856
19703361,1598000.0,1598000.0,-1,1598000.0,2117.0,8845.0,SINGLE_FAMILY,4964.0,0.9718015859996647,Low,3.1533606342044744,Low,3.4405976417352333,Low,2.6960386532340324,Low,4160.2735999999995
325806291,998000.0,998000.0,-1,998000.0,1220.0,383.0,CONDO,3949.0,0.6053564224571548,Low,1.932578293150704,Low,2.138396379545299,Low,1.6692034749854656,Low,2595.2709
334416628,799000.0,799000.0,61,799000.0,816.0,816.0,CONDO,2814.0,0.48423145561980285,Low,1.548986041098277,Low,1.7077916846518355,Low,1.3353718570513349,Low,2077.9741
334416654,799000.0,799000.0,61,799000.0,816.0,816.0,CONDO,2835.0,0.4842299804733125,Low,1.548986041098277,Low,1.7077896918531743,Low,1.3353699616802825,Low,2077.9678
19706746,645000.0,645000.0,83,645000.0,975.0,583.0,CONDO,2850.0,0.3904953032432224,Low,1.2450853891384133,Low,1.3749994052185572,Low,1.0751535463626267,Low,1677.6486000000002
19711671,1498000.0,1498000.0,4,1498000.0,1860.0,6400.0,SINGLE_FAMILY,3563.0,0.9106631701239564,Low,2.9548514157840833,Low,3.2233797539547275,Low,2.526189949613079,Low,3899.1654999999996
19567147,1289000.0,1289000.0,-1,1289000.0,1316.0,5404.0,SINGLE_FAMILY,3599.0,0.7831535756511915,Low,2.5740672842708467,Low,2.770440388797112,Low,2.1813570664729642,Low,3354.6014000000005
19569372,1320000.0,1320000.0,10,1320000.0,1296.0,5813.0,SINGLE_FAMILY,3800.0,0.8020554839632478,Low,2.5811468488625566,Low,2.8357317952852155,Low,2.21805420503761,Low,3435.3271
19568620,1376000.0,1376000.0,11,1376000.0,2460.0,6875.0,SINGLE_FAMILY,5500.0,0.8364797932825406,Low,2.5811468488625566,Low,2.9587694297562144,Low,2.2823289943943825,Low,3582.3454
153397119,1698000.0,1698000.0,11,1698000.0,2388.0,4320.0,SINGLE_FAMILY,5848.0,1.0321662403432013,Low,3.3357261626414916,Low,3.6561547652266406,Low,2.860174908886539,Low,4418.0771
19711627,2098000.0,2098000.0,-1,2098000.0,2608.0,0.538475665748393,SINGLE_FAMILY,5675.0,1.2752489429812977,Low,4.14382386902601,Low,4.520484283129296,Low,3.5409797248723063,Low,5456.227269237833
59683449,850000.0,850000.0,-1,850000.0,1271.0,1306.8,CONDO,3300.0,0.5154236357285633,Low,1.6398263881291189,Low,1.818263460580006,Low,1.4189889175259336,Low,2211.1887
19710725,1648000.0,1648000.0,-1,1648000.0,2005.0,6863.0,SINGLE_FAMILY,4393.0,1.0020176658944522,Low,3.3012845637321515,Low,3.5484392713228847,Low,2.794171729837331,Low,4289.3195
19568574,1499000.0,1499000.0,-1,1499000.0,2270.0,6458.0,SINGLE_FAMILY,5058.0,0.9112883502266635,Low,2.9548514157840833,Low,3.2258690856575765,Low,2.5274239881246574,Low,3901.8354999999997
19559422,949888.0,949888.0,34,949888.0,652.0,6665.0,SINGLE_FAMILY,2559.0,0.5767439323078651,Low,1.815864549840818,Low,2.0372241478505546,Low,1.583120229301386,Low,2473.0733999999998
250639450,1795000.0,1795000.0,40,1795000.0,3132.0,6359.0,SINGLE_FAMILY,7676.0,1.09154157662106,Low,3.5380693987330156,Low,3.8665702417348777,Low,3.0276827952661454,Low,4671.6555
19567752,1580000.0,1580000.0,44,1580000.0,2088.0,0.45,SINGLE_FAMILY,4529.0,0.9598355863499708,Low,2.98343667219029,Low,3.3994293818792065,Low,2.6261491115669746,Low,4109.169525
338902165,2298998.0,2298998.0,61,2298998.0,4987.0,7622.0,SINGLE_FAMILY,3900.0,1.3993070918931698,Low,4.603606015664351,Low,4.958751382587808,Low,3.9010561378704347,Low,5986.0511
69303483,485000.0,485000.0,73,485000.0,667.0,762.3,CONDO,2199.0,0.2930679790618782,Low,0.8904342289459113,Low,1.0282313273714268,Low,0.7935123063226535,Low,1261.55895
19712243,589900.0,589900.0,-1,589900.0,1023.0,998.0,CONDO,2540.0,0.35702501660707625,Low,1.1085916148973938,Low,1.2555007278379449,Low,0.9741641406516216,Low,1534.7046999999998
19710617,1299900.0,1299900.0,-1,1299900.0,1887.0,6912.0,SINGLE_FAMILY,4800.0,0.7900420038165327,Low,2.5740672842708467,Low,2.794550715550204,Low,2.1940851282977727,Low,3384.0203
82962672,1149000.0,1149000.0,27,1149000.0,2078.0,2178.0,CONDO,4600.0,0.6976924233507533,Low,2.2732544888471016,Low,2.4664860363534995,Low,1.937267609392358,Low,2989.6166999999996
19720038,989000.0,989000.0,6,989000.0,1440.0,6401.0,SINGLE_FAMILY,1949.0,0.6007849882704753,Low,1.932578293150704,Low,2.128979431972346,Low,1.662480875986239,Low,2575.7472000000002
19712927,1010888.0,1010888.0,18,1010888.0,1304.0,7802.0,SINGLE_FAMILY,3699.0,0.614114456405811,Low,1.932578293150704,Low,2.1723251210081194,Low,1.6862437008132891,Low,2632.6742999999997
19712719,899000.0,899000.0,26,899000.0,1443.0,5227.2,SINGLE_FAMILY,4049.0,0.5457121738224445,Low,1.76370697398879,Low,1.926331769480558,Low,1.5104618233489104,Low,2340.5439
19569922,1340220.0,1340220.0,-1,1340220.0,1329.0,5524.0,SINGLE_FAMILY,3568.0,0.8143556571503916,Low,2.5811468488625566,Low,2.8804048414754293,Low,2.2412063231810992,Low,3487.8583
19717790,985500.0,985500.0,42,985500.0,1400.0,7504.0,SINGLE_FAMILY,3800.0,0.5986463062715576,Low,1.932578293150704,Low,2.1139043060609453,Low,1.6565414539763137,Low,2566.6134
19810717,1180000.0,1180000.0,-1,1180000.0,1469.0,5648.0,SINGLE_FAMILY,3734.0,0.7168575840429544,Low,2.3068943628137517,Low,2.5338938373397784,Low,1.9822616312213737,Low,3071.4665
19812575,3098000.0,3098000.0,-1,3098000.0,2999.0,0.31455463728191,SINGLE_FAMILY,6105.0,1.8841181559900881,Low,6.0559487326758985,Low,6.686728593754703,Low,5.214973565689669,Low,8056.567357277318
19811287,1858000.0,1858000.0,14,1858000.0,1653.0,2716.0,SINGLE_FAMILY,4067.0,1.1293037251606417,Low,3.655370090242724,Low,4.0007223958599925,Low,3.13108808432797,Low,4832.9289
19812943,6495000.0,6495000.0,30,6495000.0,8703.0,0.7100091827364554,SINGLE_FAMILY,13559.0,3.9532591400050463,Low,13.0069474270279,Low,14.037898400326364,Low,11.02888879168681,Low,16893.39165500459
300477068,1362000.0,1362000.0,36,1362000.0,1215.0,30.0,SINGLE_FAMILY,5585.0,0.8268025069108212,Low,2.5811468488625566,Low,2.9253688259386252,Low,2.264571203424447,Low,3541.0159
19811967,4578888.0,4578888.0,38,4578888.0,4542.0,0.3986914600550964,SINGLE_FAMILY,9061.0,2.785897822505323,Low,9.063526036356633,Low,9.912464117309213,Low,7.748392932214335,Low,11907.86049934573
51075488,3395000.0,3395000.0,54,3395000.0,3880.0,0.3144628099173553,SINGLE_FAMILY,7724.0,2.065068913842103,Low,6.7699328911365075,Low,7.328068634736523,Low,5.752962071638412,Low,8829.366357231407
51075458,4288800.0,4288800.0,59,4288800.0,4477.0,0.5399908172635446,SINGLE_FAMILY,8857.0,2.609293810504202,Low,8.493677412523155,Low,9.263420848870354,Low,7.253120915224155,Low,11153.625469995412
19812619,6888000.0,6888000.0,83,6888000.0,8309.0,0.5876951331496786,SINGLE_FAMILY,13764.0,4.192394526626327,Low,13.762721263703387,Low,14.889325787735764,Low,11.687869252964806,Low,17914.683793847566
19811986,3490000.0,3490000.0,-1,3490000.0,4299.0,0.443595041322314,SINGLE_FAMILY,7500.0,2.1230309689136964,Low,6.90322963405542,Low,7.532385229622142,Low,5.898066229230618,Low,9076.90892179752
19862557,1998000.0,1998000.0,-1,1998000.0,2897.0,0.8828053259871441,SINGLE_FAMILY,4464.0,1.2145362952183902,Low,3.9412078232207053,Low,4.305342618127253,Low,3.370911917959115,Low,5196.937541402662
69222227,2088800.0,2088800.0,3,2088800.0,1254.0,3.1105,SINGLE_FAMILY,2068.0,1.269521775462207,Low,4.131137571288712,Low,4.498517737152784,Low,3.5263132154483965,Low,5431.76785525
300477640,3495000.0,3495000.0,35,3495000.0,4169.0,20.0,SINGLE_FAMILY,6209.0,2.126135577938359,Low,6.899096743109187,Low,7.544129384555276,Low,5.902865972218146,Low,9090.168000000001
246246780,1200000.0,1200000.0,268,1200000.0,167706.0,3.85,LOT,2500.0,0.7751999933493641,Low,2.4737669115728735,Low,2.722591787747035,Low,2.1331072502064785,Low,3320.633325
19580796,1899999.0,1899999.0,4,1899999.0,2416.0,7348.0,SINGLE_FAMILY,6602.0,1.1554497086090627,Low,3.728251910916702,Low,4.093633803738388,Low,3.2003383851094793,Low,4944.5924
19594347,1850000.0,1850000.0,7,1850000.0,1493.0,5774.0,SINGLE_FAMILY,4200.0,1.1247363002423216,Low,3.655370090242724,Low,3.9842415227583663,Low,3.122519179112219,Low,4813.422499999999
19580024,849000.0,849000.0,25,849000.0,1200.0,1080.0,CONDO,3332.0,0.514769138845748,Low,1.6398263881291189,Low,1.8163014419535144,Low,1.417865686245018,Low,2208.3934999999997
19581078,1699950.0,1699950.0,45,1699950.0,1300.0,7920.0,SINGLE_FAMILY,3499.0,1.0336381220970376,Low,3.415796266402692,Low,3.6612290548783637,Low,2.8854766244270675,Low,4424.363200000001
19556082,2599999.0,2599999.0,-1,2599999.0,2339.0,7213.0,SINGLE_FAMILY,5800.0,1.5816207267712168,Low,5.216130252995736,Low,5.607896626286901,Low,4.4137174490203455,Low,6764.6706
2058146424,1334656.0,1334656.0,-1,1334656.0,1413.0,0.0,CONDO,4161.0,0.8103035858387047,Low,2.5811468488625566,Low,2.8723216434887084,Low,2.235316593461547,Low,3470.5529999999994
2058380762,1411009.0,1411009.0,-1,1411009.0,1609.0,0.0,CONDO,4099.0,0.8568459239873852,Low,2.768133540056794,Low,3.036706401478319,Low,2.3744858179492097,Low,3669.3246
19598780,1690000.0,1690000.0,3,1690000.0,1254.0,5128.0,SINGLE_FAMILY,4200.0,1.0271867156164558,Low,3.3012845637321515,Low,3.6370608311070387,Low,2.840815711380365,Low,4396.8107
19596345,2198888.0,2198888.0,4,2198888.0,2166.0,6272.0,SINGLE_FAMILY,5529.0,1.3372893749339485,Low,4.330388996866178,Low,4.74127328474029,Low,3.7092319368211113,Low,5721.1877
19552923,1988800.0,1988800.0,5,1988800.0,1414.0,6000.0,SINGLE_FAMILY,4298.0,1.209233437266606,Low,3.9227192199189584,Low,4.28523436891031,Low,3.3554892696660303,Low,5174.2903
19595306,1488000.0,1488000.0,-1,1488000.0,1517.0,6064.0,SINGLE_FAMILY,4566.0,0.9043685207290709,Low,2.9548514157840833,Low,3.2012014093759094,Low,2.514520719998644,Low,3872.2825000000003
19552405,1099950.0,1099950.0,7,1099950.0,897.0,6750.0,SINGLE_FAMILY,3369.0,0.6681188479048359,Low,2.1039927855765295,Low,2.3615657342013123,Low,1.8344745730637007,Low,2863.3145999999997
19554274,1675888.0,1675888.0,7,1675888.0,1124.0,5536.0,SINGLE_FAMILY,3999.0,1.0186213028871678,Low,3.3012845637321515,Low,3.605764027330178,Low,2.824644131880796,Low,4360.2298
19601808,2180000.0,2180000.0,-1,2180000.0,1317.0,6785.0,SINGLE_FAMILY,4170.0,1.3257069420824719,Low,4.330388996866178,Low,4.698016488597201,Low,3.6871189971921594,Low,5671.721799999999
19618751,2275000.0,2275000.0,11,2275000.0,1665.0,8593.0,SINGLE_FAMILY,4851.0,1.3838049691354908,Low,4.60014900906964,Low,4.905846844336451,Low,3.8717911203562174,Low,5919.8451000000005
19600415,2399888.0,2399888.0,11,2399888.0,1749.0,0.2830348943985307,SINGLE_FAMILY,5066.0,1.458838004013467,Low,4.7297071703372495,Low,5.1726056652448875,Low,4.04808773594633,Low,6240.293841517447
19617130,2568888.0,2568888.0,27,2568888.0,2701.0,4281.0,SINGLE_FAMILY,6249.0,1.562410866124273,Low,5.211676432600992,Low,5.542383401521538,Low,4.377416692689611,Low,6682.6297
19593987,2200000.0,2200000.0,-1,2200000.0,840.0,0.2570018365472911,SINGLE_FAMILY,2554.0,1.3370679099110843,Low,4.330388996866178,Low,4.7398401792368094,Low,3.7086504086655263,Low,5720.241828500918
19596856,590000.0,590000.0,130,590000.0,440.0,435.6,CONDO,2019.0,0.3569081686933555,Low,1.1085916148973938,Low,1.2554690029348183,Low,0.9740470388579193,Low,1534.2057
337975019,1630000.0,1630000.0,-1,1630000.0,1840.0,0.0,CONDO,3273.0,0.990288291957494,Low,3.3012845637321515,Low,3.506886947577516,Low,2.7723683790409077,Low,4239.2262
19487527,1200000.0,1200000.0,4,1200000.0,1167.0,6307.488,SINGLE_FAMILY,3949.0,0.7290112105269964,Low,2.342499495399905,Low,2.5779838627231615,Low,2.0151752972390438,Low,3123.3718440000002
19654895,1988000.0,1988000.0,0,1988000.0,1252.0,9663.0,SINGLE_FAMILY,4726.0,1.209099076579906,Low,3.9227192199189584,Low,4.285321638158683,Low,3.3553870268524704,Low,5173.7165
19742425,2800000.0,2800000.0,-1,2800000.0,2399.0,2.0686,SINGLE_FAMILY,6899.0,1.7024747036223609,Low,5.792635251455446,Low,6.167516211419724,Low,4.83554148403562,Low,7280.810034300001
19658227,3588000.0,3588000.0,7,3588000.0,2083.0,9210.0,SINGLE_FAMILY,6498.0,2.1832192117729408,Low,7.067152746663978,Low,7.7541434381270635,Low,6.05845633515506,Low,9333.9591
19656780,3895000.0,3895000.0,7,3895000.0,2961.0,0.4586088154269972,SINGLE_FAMILY,8846.0,2.369121186450249,Low,7.747616839590905,Low,8.408931723096877,Low,6.595114728812725,Low,10127.903529304409
166731256,3195000.0,3195000.0,8,3195000.0,3063.0,0.5192837465564738,SINGLE_FAMILY,8328.0,1.9430336504169277,Low,6.294958597450749,Low,6.894302759687761,Low,5.391659497682721,Low,8308.181859641874
19656684,5980000.0,5980000.0,11,5980000.0,3945.0,0.3285123966942149,SINGLE_FAMILY,12050.0,3.638499335578347,Low,11.927605878406242,Low,12.92154335974748,Low,10.13877529132864,Low,15549.125064256199
19742714,5988000.0,5988000.0,28,5988000.0,4522.0,1.0905,SINGLE_FAMILY,12502.0,3.6435021052409926,Low,11.927605878406242,Low,12.938952700858998,Low,10.147992696372299,Low,15570.490745250001
19657313,10990000.0,10990000.0,28,10990000.0,6825.0,1.0292,SINGLE_FAMILY,25175.0,6.688424465355825,Low,22.08604040679201,Low,23.757343685815165,Low,18.683889165112785,Low,28574.652414599997
153428183,5989000.0,5989000.0,38,5989000.0,3260.0,0.2981634527089072,SINGLE_FAMILY,12145.0,3.6437824531723306,Low,11.927605878406242,Low,12.940071879563227,Low,10.148546831073443,Low,15571.688049081728
2082573108,1998000.0,1998000.0,-1,1998000.0,49352.0,1.13,LOT,3411.0,1.2276632084713464,Low,3.976866583258314,Low,4.332854559629596,Low,3.4004051225617875,Low,5252.999365000001
19744610,13800000.0,13800000.0,41,13800000.0,6700.0,4.4025,SINGLE_FAMILY,27389.0,8.398934460357482,Low,27.67791622572986,Low,29.89368339834259,Low,23.46207616046257,Low,35879.84640125
19744874,5500000.0,5500000.0,45,5500000.0,4305.0,2.9104,SINGLE_FAMILY,11426.0,3.3464296028438074,Low,10.939060556896793,Low,11.88310377082186,Low,9.315823890262504,Low,14301.762555199999
19742400,6995000.0,6995000.0,52,6995000.0,4964.0,1.3178,SINGLE_FAMILY,13581.0,4.256604447352665,Low,14.00057287854029,Low,15.118763197165789,Low,11.874883663547532,Low,18188.909558900003
19742072,7250000.0,7250000.0,59,7250000.0,6054.0,1.0087,SINGLE_FAMILY,14911.0,4.41205941557334,Low,14.430588084086919,Low,15.669331956025243,Low,12.285201657816089,Low,18852.82190435
19654788,3748000.0,3748000.0,61,3748000.0,2909.0,8037.0,SINGLE_FAMILY,7805.0,2.280634815503482,Low,7.371344098220745,Low,8.09418549865348,Low,6.32408122970569,Low,9749.9987
19658160,5750000.0,5750000.0,-1,5750000.0,6147.0,0.4957988980716253,SINGLE_FAMILY,11002.0,3.499168681609045,Low,11.548062770899683,Low,12.428799593132203,Low,9.772861790888305,Low,14954.075947899448
19743183,5995000.0,5995000.0,-1,5995000.0,4809.0,0.9034205693296602,SINGLE_FAMILY,12330.0,3.64785294037305,Low,11.921280371844627,Low,12.954733323868364,Low,10.154390970953353,Low,15589.072151710285
19657959,7425000.0,7425000.0,-1,7425000.0,5013.0,0.9703168044077136,SINGLE_FAMILY,15840.0,4.518232809423903,Low,15.02395353062548,Low,16.078156480896723,Low,12.658623346499764,Low,19306.263985158403
19745117,5295000.0,5295000.0,83,5295000.0,3031.0,1.4228,SINGLE_FAMILY,10134.0,3.221364799352949,Low,10.64605808049243,Low,11.419701841053758,Low,8.995306300824485,Low,13767.6396114
19654233,849000.0,849000.0,-1,849000.0,948.0,1228.39,CONDO,2995.0,0.5147363347320523,Low,1.6398263881291189,Low,1.8162747063411098,Low,1.417828141422665,Low,2208.253395
19657307,3710000.0,3710000.0,-1,3710000.0,1548.0,0.94,SINGLE_FAMILY,5200.0,2.2563533232030593,Low,7.368376422144153,Low,8.004904508878893,Low,6.277253196460193,Low,9646.297970000001
