zpid,city,homeType,homeStatus,lotAreaUnit,state,newConstructionType,Average Risk Level,bathrooms,bedrooms,livingArea,lotAreaValue,price,rentZestimate,zipcode,taxAssessedValue,datePriceChanged,priceChange,Average Score,investment_risk
18463965,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,3.0,3.0,2571.0,0.79,1490000.0,5900.0,94549.0,625499.0,0.0,0.0,2.515895986335804,3875.317495
18412587,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,2.0,3.0,2031.0,0.5,1895000.0,5380.0,94549.0,1820700.0,0.0,0.0,3.192916638200296,4927.823350000001
18465060,Lafayette,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,3.0,1480.0,10018.8,1295000.0,4246.0,94549.0,670705.0,0.0,0.0,2.18906663948899,3372.514
2056439360,Lafayette,CONDO,FOR_SALE,sqft,CA,NEW_CONSTRUCTION_TYPE_OTHER,blank,1.0,0.0,555.0,0.0,519441.0,2233.0,94549.0,151086.5,0.0,0.0,0.8540973740305355,1351.40605
18466926,Lafayette,CONDO,FOR_SALE,sqft,CA,no,Low,3.0,2.0,1245.0,0.0,895000.0,2734.0,94549.0,853772.0,0.0,0.0,1.5049063840078096,2327.6739
18468367,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,3.0,4.0,2897.0,0.35,1850000.0,6215.0,94549.0,213048.0,0.0,0.0,3.12198001779111,4811.614975
18462747,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,5.0,4.0,2876.0,0.28,2950000.0,5200.0,94549.0,109680.0,0.0,0.0,4.990797700214824,7675.569899999999
18462807,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,2.0,3.0,2002.0,0.63,1599000.0,5500.0,94549.0,1039931.0,0.0,0.0,2.6953873280721496,4158.156615
18462839,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,3.0,4.0,2907.0,0.26,1790000.0,6199.0,94549.0,138572.0,0.0,0.0,3.0172043209978288,4655.63273
18404251,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,3.0,3.0,2535.0,0.33,1848000.0,3895.0,94549.0,378218.0,0.0,0.0,3.122542548128335,4812.7933025
18463444,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,2.0,4.0,1707.0,0.41,1495000.0,6169.0,94549.0,1184729.0,0.0,0.0,2.521126140847999,3887.202305
2056501429,Lafayette,LOT,FOR_SALE,acres,CA,no,blank,2.0,6.0,43560.0,1.0,950000.0,2109.0,94549.0,149965.0,0.0,0.0,1.582701850710328,2473.1692725
18412653,Lafayette,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,3.0,1243.0,9583.2,1325000.0,4500.0,94549.0,608368.0,0.0,0.0,2.2248341599042845,3449.9381
18404378,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,3.0,4.0,3596.0,0.98,2049000.0,6499.0,94549.0,389097.0,0.0,0.0,3.4830233702367326,5329.77189
18411597,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,3.0,4.0,2554.0,0.81,1998000.0,5086.0,94549.0,755078.0,0.0,0.0,3.369546818141358,5187.8243729999995
18463708,Lafayette,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,2.0,1580.0,10018.8,1400000.0,4411.0,94549.0,952999.0,0.0,0.0,2.3630662676697054,3645.595
95446313,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,5.0,5.0,3674.0,0.48,3095000.0,9199.0,94549.0,2462594.0,1688890000000.0,-105000.0,5.2133345405676055,8048.649240000001
18464954,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,4.0,5.0,3136.0,0.33,3295000.0,9487.0,94549.0,1000536.0,0.0,0.0,5.585813816245063,8585.428755
2060656266,Lafayette,LOT,FOR_SALE,acres,CA,no,blank,2.0,6.0,43560.0,1.0,950000.0,2109.0,94549.0,149965.0,0.0,0.0,1.582701850710328,2473.1692725
18487714,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,3.0,5.0,2709.0,0.37,1499000.0,3936.0,94549.0,1199646.0,0.0,0.0,2.526425234250725,3899.485085
18464384,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,4.0,4.0,3333.0,0.56,2395000.0,6999.0,94549.0,1618776.0,0.0,0.0,4.042260141675561,6227.02725
124736206,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,6.0,4.0,6390.0,2.64,8995000.0,26064.0,94549.0,6785857.0,0.0,0.0,15.26490051398202,23386.86752
18403590,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,3.0,5.0,3463.0,0.45,2449000.0,6867.0,94549.0,850909.0,1687590000000.0,-49000.0,4.154447339548828,6369.495625
18467774,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,BUILDER_SPEC,blank,5.0,4.0,4015.0,0.33,4500000.0,7852.0,94549.0,374118.0,0.0,0.0,7.633998969080136,11700.268475
18468361,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,2.0,3.0,2371.0,0.28,1795000.0,6286.0,94549.0,841322.0,0.0,0.0,3.031478759598679,4677.0786499999995
2061337147,Lafayette,LOT,FOR_SALE,acres,CA,no,blank,4.0,5.0,22608.0,0.51,998000.0,11396.0,94549.0,800000.0,0.0,0.0,1.671694041727162,2601.3674509
18465579,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,2.0,3.0,1416.0,0.64,1499950.0,4781.0,94549.0,1101600.0,1687420000000.0,-150050.0,2.5267649793711078,3900.13512
2057392068,Lafayette,LOT,FOR_SALE,acres,CA,no,blank,2.0,5.5,43560.0,1.0,925000.0,2272.5,94549.0,420058.5,0.0,0.0,1.5460829123615576,2407.2878867750005
301028504,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,BUILDER_SPEC,Low,3.0,4.0,3107.0,0.4,2295000.0,6892.0,94549.0,324354.0,1689150000000.0,-150000.0,3.894600917711424,5968.6879
249604593,Lafayette,CONDO,FOR_SALE,sqft,CA,no,Low,1.0,1.0,881.0,0.0,800000.0,2882.0,94549.0,780137.0,1687330000000.0,-25000.0,1.336345091063544,2080.1927
18467095,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,8.0,6.0,6890.0,1.47,6750000.0,17680.0,94549.0,4662292.0,1687240000000.0,-500000.0,11.509723940945022,17552.964635000004
2057673777,Lafayette,LOT,FOR_SALE,acres,CA,no,blank,2.0,4.0,43560.0,1.0,1200000.0,2951.0,94549.0,693091.0,0.0,0.0,2.013768889447884,3120.239875
68032620,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,4.0,4.0,3615.0,2.48,2680000.0,4163.0,94549.0,2031859.0,1685950000000.0,-120000.0,4.237569775434913,6502.990296
2057746569,Lafayette,TOWNHOUSE,FOR_SALE,sqft,CA,NEW_CONSTRUCTION_TYPE_OTHER,blank,3.0,2.0,1109.0,0.0,898500.0,3410.0,94549.0,799250.0,1687420000000.0,24000.0,1.5330335838986078,2393.9700629999998
18468405,Lafayette,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,3.0,3.0,2495.0,0.62,1795000.0,6199.0,94549.0,1509228.0,1688540000000.0,-60000.0,3.0259477126374965,4668.13451
18339241,Concord,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,2.0,1252.0,7405.2,499900.0,3168.0,94518.0,111603.0,0.0,0.0,0.8273850934793516,1303.9955000000002
18367666,Concord,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,3.0,1247.0,7840.8,817000.0,3534.0,94518.0,683526.0,0.0,0.0,1.3622536079159742,2128.5565
18367686,Concord,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,blank,3.0,4.0,1579.0,7840.8,825000.0,3611.5,94518.0,148286.0,0.0,0.0,1.3688228117931582,2142.9203414500003
18368785,Concord,CONDO,FOR_SALE,sqft,CA,no,Low,2.0,2.0,1053.0,0.0,410000.0,1404.0,94518.0,412226.0,0.0,0.0,0.6772446496245321,1066.845
18386432,Concord,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,3.0,1080.0,9583.2,785000.0,3350.0,94518.0,271603.0,0.0,0.0,1.321362899552346,2046.0825
72551234,Concord,MANUFACTURED,FOR_SALE,sqft,CA,no,blank,1.0,2.0,896.0,1.23,230000.0,489.0,94518.0,31600.0,0.0,0.0,0.3654617485589218,599.5268715500001
18339911,Concord,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,3.0,1130.0,6534.0,729000.0,3289.0,94518.0,171313.0,0.0,0.0,1.220738387240437,1899.0362
18385168,Concord,CONDO,FOR_SALE,sqft,CA,no,Low,2.0,2.0,880.0,0.0,374999.0,1123.0,94518.0,102650.0,0.0,0.0,0.6120665943594615,975.7206
18385542,Concord,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,1.0,3.0,1159.0,7405.2,525000.0,3329.0,94518.0,64721.0,0.0,0.0,0.8617859033036788,1369.0985999999998
18387894,Concord,TOWNHOUSE,FOR_SALE,sqft,CA,no,blank,2.0,2.0,1184.0,871.2,530000.0,3144.0,94518.0,409958.0,0.0,0.0,0.8742851673519496,1379.0782279999999
18367497,Concord,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,4.0,1704.0,7031.0,899000.0,3800.0,94518.0,297574.0,0.0,0.0,1.5110628776312116,2341.8202
18370246,Concord,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,4.0,4.0,3062.0,0.3214,1379000.0,4600.0,94518.0,576913.0,0.0,0.0,2.3522790900336963,3620.8859421750003
18367788,Concord,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,4.0,1989.0,9600.624,998000.0,3949.0,94518.0,743676.0,0.0,0.0,1.6713612976009182,2600.8078120000005
18339517,Concord,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,3.0,1584.0,6969.6,838000.0,3599.0,94518.0,348658.0,0.0,0.0,1.4070731307394622,2183.1118000000006
18384842,Concord,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,3.0,3.0,2144.0,0.34,1050000.0,4056.0,94518.0,145813.0,0.0,0.0,1.7893126356661555,2774.1030687499997
18370228,Concord,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,5.0,5.0,3714.0,0.28,1590000.0,4695.0,94518.0,1009130.0,0.0,0.0,2.6588272018947046,4129.703699999998
18387965,Concord,CONDO,FOR_SALE,acres,CA,no,Low,1.0,1.0,570.0,547.0,339000.0,901.0,94518.0,98301.0,0.0,0.0,0.5465411917277462,882.0872999999999
18368873,Concord,CONDO,FOR_SALE,sqft,CA,no,Low,2.0,2.0,880.0,0.0,429888.0,1146.0,94518.0,122900.0,0.0,0.0,0.7041057314198491,1118.4211
18375119,Concord,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,3.0,7.0,2994.0,0.459137,1399000.0,3599.0,94518.0,468152.0,0.0,0.0,2.359959816578787,3638.60035
18368802,Concord,CONDO,FOR_SALE,sqft,CA,no,Low,1.0,1.0,730.0,0.0,335000.0,979.0,94518.0,285600.0,0.0,0.0,0.5418219801373912,871.5824
18376892,Concord,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,3.0,4.0,2052.0,0.28,1150000.0,3923.0,94518.0,346414.0,1689150000000.0,-25000.0,1.654243537311848,2577.38555
18385175,Concord,CONDO,FOR_SALE,sqft,CA,no,Low,2.0,2.0,877.0,0.0,321000.0,929.0,94518.0,106194.0,0.0,0.0,0.5202109131476621,835.3883000000001
18367401,Concord,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,4.0,1602.0,6534.0,819900.0,3752.0,94518.0,125399.0,1688710000000.0,-20000.0,1.365701732963146,2135.8036999999995
18368680,Concord,CONDO,FOR_SALE,sqft,CA,no,Low,1.0,2.0,910.0,0.0,428000.0,1228.0,94518.0,273408.0,1687500000000.0,-10000.0,0.7019420343998083,1113.5237
18386792,Concord,CONDO,FOR_SALE,acres,CA,no,Low,1.0,2.0,873.0,999.0,388000.0,1159.0,94518.0,278878.0,1689580000000.0,-7000.0,0.6310396817245336,1009.9995
18385232,Concord,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,3.0,1459.0,8712.0,745000.0,3598.0,94518.0,507466.0,1688970000000.0,-15000.0,1.240068932132222,1942.0273
18376592,Concord,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,3.0,4.0,2289.0,0.29,1200000.0,3949.0,94518.0,365339.0,1688800000000.0,-49950.0,2.014351790005996,3121.562145
2083486672,Concord,MANUFACTURED,FOR_SALE,sqft,CA,no,blank,1.0,1.0,440.0,2391.1716023875,80000.0,235.0,94518.0,9375.0,0.0,0.0,0.1144439694471755,208.4085
118258911,Concord,MANUFACTURED,FOR_SALE,sqft,CA,no,blank,1.0,2.0,840.0,0.0,198000.0,566.0,94518.0,30900.0,1689150000000.0,-14500.0,0.36372534084800867,596.3134
68034726,Concord,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,5.0,4.0,4154.0,0.39,2100000.0,6013.0,94518.0,1262336.0,0.0,0.0,3.543752977122149,5463.209995
2059127209,Concord,MANUFACTURED,FOR_SALE,sqft,CA,no,blank,1.0,1.0,600.0,1687.0,124800.0,310.0,94518.0,299147.0,1688630000000.0,-100.0,0.5110377654760297,820.0534
18387022,Concord,CONDO,FOR_SALE,sqft,CA,no,Low,2.0,2.0,1088.0,0.0,474000.0,1329.0,94518.0,152052.0,0.0,0.0,0.780988385980035,1233.36
18369679,Concord,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,2.0,4.0,2568.0,0.57,1099000.0,3572.0,94518.0,273675.0,0.0,0.0,1.8341888832933853,2862.66085
54628593,Concord,SINGLE_FAMILY,FOR_SALE,sqft,CA,BUILDER_SPEC,Low,5.0,4.0,2573.0,3049.2,1554194.0,4162.0,94518.0,20400.0,1686990000000.0,716.0,2.5978781015768364,4044.2679
2058927667,Concord,CONDO,FOR_SALE,sqft,CA,BUILDER_SPEC,Low,4.0,4.0,2143.0,0.0,855830.0,3890.0,94518.0,102085.5,1679990000000.0,9450.0,1.4258747986169609,2226.5627
2058999004,Concord,TOWNHOUSE,FOR_SALE,sqft,CA,BUILDER_PLAN,blank,3.0,3.0,1610.0,2920.8328140495,762470.0,2104.0,94518.0,233811.0,1685780000000.0,-3000.0,0.9517697834729555,1490.6880239999996
2058999006,Concord,TOWNHOUSE,FOR_SALE,sqft,CA,BUILDER_PLAN,blank,4.0,4.0,2143.0,4750.046,855830.0,2360.0,94518.0,450293.5,1682410000000.0,9450.0,1.6784296212928969,2599.88785
2058999008,Concord,TOWNHOUSE,FOR_SALE,sqft,CA,BUILDER_PLAN,blank,4.0,4.0,2466.0,2920.8328140495,913140.0,2516.0,94518.0,437350.0,1685780000000.0,-16000.0,0.9517697834729555,1490.6880239999996
2058999013,Concord,TOWNHOUSE,FOR_SALE,sqft,CA,BUILDER_PLAN,blank,3.0,3.0,1663.0,2920.8328140495,802875.0,2231.0,94518.0,233811.0,1685780000000.0,-6000.0,0.9517697834729555,1490.6880239999996
18386445,Concord,LOT,FOR_SALE,acres,CA,no,blank,1.5,2.5,20150.0,0.46,499000.0,3569.0,94518.0,82923.0,1686380000000.0,-51000.0,0.815337808358956,1283.2286629999999
18380377,Walnut Creek,TOWNHOUSE,FOR_SALE,sqft,CA,no,blank,2.0,2.0,1402.0,3049.2,975000.0,3534.0,94598.0,759653.0,0.0,0.0,1.6332359143683537,2545.4174000000003
18382516,Walnut Creek,CONDO,FOR_SALE,sqft,CA,no,Low,2.0,2.0,1169.0,871.2,675000.0,3194.0,94598.0,632400.0,0.0,0.0,1.11304374367836,1755.8803
18380545,Walnut Creek,CONDO,FOR_SALE,sqft,CA,no,blank,2.0,2.0,990.0,0.0,489998.0,1309.0,94598.0,140460.0,0.0,0.0,0.7954087250941764,1265.72222155
18383033,Walnut Creek,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,3.0,1801.0,4356.0,1248000.0,3975.0,94598.0,870304.0,0.0,0.0,2.080009202614523,3247.9466
18414615,Walnut Creek,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,3.0,4.0,3049.0,0.36,1899000.0,5638.0,94598.0,162567.0,0.0,0.0,3.1979574485994946,4939.36748
18377533,Walnut Creek,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,3.0,1912.0,9147.6,1399000.0,4729.0,94598.0,485901.0,0.0,0.0,2.361745684002132,3642.8519
18379147,Walnut Creek,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,3.0,4.0,1920.0,0.28,1695000.0,5262.0,94598.0,1190303.0,0.0,0.0,2.853428115169903,4387.450147375001
18382207,Walnut Creek,TOWNHOUSE,FOR_SALE,sqft,CA,no,blank,2.0,2.0,1036.0,2178.0,700000.0,2843.0,94598.0,577987.0,0.0,0.0,1.1644502094087006,1818.5113000000001
18414612,Walnut Creek,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,3.0,4.0,1745.0,0.42,1699000.0,4359.0,94598.0,146703.0,0.0,0.0,2.882740005222044,4418.18891
18378138,Walnut Creek,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,6.0,6.0,5654.0,0.92,4250000.0,10079.0,94598.0,2433360.0,0.0,0.0,7.198543461088582,11053.76146
18378356,Walnut Creek,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,2.0,3.0,1142.0,1.04,1699000.0,4305.0,94598.0,1002507.0,0.0,0.0,2.8825562595660155,4417.482319999998
18383417,Walnut Creek,TOWNHOUSE,FOR_SALE,sqft,CA,no,blank,2.0,3.0,1457.0,2613.6,895000.0,3650.0,94598.0,721803.0,0.0,0.0,1.5083648113816366,2335.678546
18384681,Walnut Creek,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,4.0,1899.0,10018.8,1279950.0,4800.0,94598.0,976077.0,0.0,0.0,2.170137152590728,3333.7181
18384598,Walnut Creek,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,2.0,3.0,2264.0,0.25,1450000.0,4864.0,94598.0,831226.0,0.0,0.0,2.4239382748728677,3771.262125
18375615,Walnut Creek,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,2.0,3.0,1642.0,0.252525253,1499000.0,4250.0,94598.0,1428000.0,0.0,0.0,2.5267892981719378,3900.13035
18378454,Walnut Creek,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,4.0,1920.0,10018.8,1950000.0,4994.0,94598.0,148789.0,0.0,0.0,3.2945462736046363,5075.8216
18381340,Walnut Creek,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,2.0,4.0,2082.0,0.2755,999990.0,4935.0,94598.0,1101023.0,0.0,0.0,1.671705537533364,2600.9984377499995
18382384,Walnut Creek,TOWNHOUSE,FOR_SALE,sqft,CA,no,blank,3.0,3.0,1796.0,2178.0,998000.0,3975.0,94598.0,361489.0,0.0,0.0,1.6717838364793014,2601.3560374999997
18383790,Walnut Creek,TOWNHOUSE,FOR_SALE,sqft,CA,no,blank,2.0,3.0,1537.0,2613.6,975000.0,4632.0,94598.0,853773.0,0.0,0.0,1.6589110793880297,2572.0924999999997
18380471,Walnut Creek,TOWNHOUSE,FOR_SALE,sqft,CA,no,blank,3.0,3.0,1742.0,1742.4,998000.0,4200.0,94598.0,510210.0,0.0,0.0,1.6715833900509631,2600.9231499999996
241642220,Walnut Creek,CONDO,FOR_SALE,sqft,CA,no,Low,2.0,2.0,1287.0,0.0,799900.0,3434.0,94598.0,858509.0,1688710000000.0,-15100.0,1.3363495535994094,2080.2543
18380366,Walnut Creek,TOWNHOUSE,FOR_SALE,sqft,CA,no,blank,3.0,3.0,1729.0,2178.0,978800.0,4375.0,94598.0,950000.0,1688630000000.0,-10000.0,1.6910705251277132,2631.77509985
18378212,Walnut Creek,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,4.0,4.0,3211.0,0.65,2795000.0,8311.0,94598.0,1255000.0,1689060000000.0,-100000.0,4.734523520638252,7268.360124999999
18383433,Walnut Creek,TOWNHOUSE,FOR_SALE,sqft,CA,no,blank,2.0,3.0,1457.0,2613.6,1050000.0,3650.0,94598.0,611559.0,0.0,0.0,1.764275613697172,2728.50946875
18378651,Walnut Creek,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,4.0,6.0,3952.0,0.353535354,2425000.0,6657.0,94598.0,1319754.0,1687940000000.0,-70000.0,3.5404612517220455,5455.8634
2059091959,Walnut Creek,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,3.0,4.0,5000.0,3.89,4250000.0,11886.0,94598.0,3450148.5,0.0,0.0,7.197639739476571,11051.705375225
18379166,Walnut Creek,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,4.0,5.0,3661.0,1.81,2835000.0,8027.0,94598.0,2209392.0,0.0,0.0,4.841449959680725,7373.026905000001
64724544,Walnut Creek,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,5.0,2054.0,8500.0,1795000.0,4440.0,94598.0,1281937.0,1685600000000.0,-100000.0,3.0277575500617,4672.382699999999
18378298,Walnut Creek,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,4.0,5.0,4605.0,2.55,3400000.0,9489.0,94598.0,769417.0,0.0,0.0,5.758335453387925,8842.723475
18379920,Walnut Creek,LOT,FOR_SALE,acres,CA,no,blank,4.0,4.0,2944.5,0.930004591,849000.0,5796.0,94598.0,1691344.0,0.0,0.0,1.4190520441987573,2211.0831
18379836,Walnut Creek,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,4.0,1823.0,7840.8,1480000.0,4429.0,94598.0,1146096.0,1685080000000.0,-110000.0,2.4607981206836302,3852.7792
2065661038,Walnut Creek,LOT,FOR_SALE,acres,CA,no,Low,26.5,41.5,189138.0,4.34,3800000.0,11026.0,94598.0,1969318.0,0.0,0.0,6.585243710066322,10103.826169999998
95454926,Walnut Creek,LOT,FOR_SALE,acres,CA,no,Low,4.0,5.0,40032.0,0.92,799000.0,2507.0,94598.0,585646.0,0.0,0.0,1.3598001759704532,2124.95646
18523245,El Sobrante,CONDO,FOR_SALE,sqft,CA,no,Low,1.0,2.0,792.0,760.0,333000.0,1021.0,94803.0,223099.0,0.0,0.0,0.5399997205943929,866.8266999999998
18515436,El Sobrante,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,1.0,2.0,648.0,3920.4,475000.0,2775.0,94803.0,154706.0,0.0,0.0,0.7823926294730745,1236.9051999999997
18515987,El Sobrante,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,3.0,4.0,2080.0,0.46,995000.0,3200.0,94803.0,65958.0,0.0,0.0,1.6657432872464333,2587.0354674499995
18522138,Richmond,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,3.0,3.0,4594.0,4.69,1950000.0,2650.0,94803.0,1015489.0,0.0,0.0,3.294002546237707,5074.7225450000005
18519838,Richmond,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,4.0,2141.0,9147.6,799000.0,3658.0,94803.0,446205.0,0.0,0.0,1.3377293857553,2083.4455
67399932,El Sobrante,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,5.0,2592.0,7405.2,970000.0,4349.0,94803.0,795683.0,0.0,0.0,1.62507310913611,2527.5082
18522946,El Sobrante,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,2.0,3.0,1635.0,0.27,799000.0,3795.0,94803.0,564900.0,0.0,0.0,1.335471892285442,2078.223535
18523188,El Sobrante,CONDO,FOR_SALE,sqft,CA,no,Low,1.0,1.0,611.0,614.196,299000.0,932.0,94803.0,268048.0,0.0,0.0,0.4817829858535566,778.160798
18517048,El Sobrante,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,1.0,3.0,1027.0,9147.6,595000.0,2985.0,94803.0,165546.0,0.0,0.0,0.9917217611068666,1551.9105999999997
2080427316,El Sobrante,LOT,FOR_SALE,acres,CA,no,blank,1.5,1.5,10800.0,7.24,499000.0,1950.0,94803.0,327236.5,0.0,0.0,0.8303251885458143,1309.791975
18521437,El Sobrante,SINGLE_FAMILY,FOR_SALE,acres,CA,BUILDER_SPEC,blank,3.0,5.0,2224.0,0.33,1795000.0,3800.0,94803.0,458002.0,0.0,0.0,3.031478759598679,4677.0786499999995
240995522,El sobrante,LOT,FOR_SALE,acres,CA,no,Low,0.5,1.0,10492.0,0.25,150000.0,2023.0,94803.0,117941.0,0.0,0.0,0.2360074703424578,401.991325
2092856578,El Sobrante,LOT,FOR_SALE,acres,CA,no,blank,2.0,2.0,10956.0,0.25,175000.0,1895.0,94803.0,27312.0,0.0,0.0,0.27831451086237646,465.35429999999997
2078206933,El Sobrante,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,2.0,2.0,1021.0,0.264210285,750000.0,2999.0,94803.0,384324.5,0.0,0.0,1.2503764810003888,1950.4854432500001
18519388,Richmond,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,3.0,1170.0,7405.2,750000.0,3300.0,94803.0,237479.0,0.0,0.0,1.2519187643868608,1954.126
18518073,El Sobrante,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,3.0,2078.0,8276.4,799000.0,3905.0,94803.0,367922.0,1689580000000.0,-71000.0,1.337472768538381,2082.8602
18519265,Richmond,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,4.0,1787.0,7840.8,749000.0,3750.0,94803.0,662640.0,1688110000000.0,-30000.0,1.2511755037108208,1952.3397
95434695,El Sobrante,LOT,FOR_SALE,sqft,CA,no,Low,2.0,2.5,9300.0,9147.6,200000.0,1975.0,94803.0,136705.0,0.0,0.0,0.3223890896430139,535.1519999999999
95443703,El Sobrante,LOT,FOR_SALE,sqft,CA,no,Low,2.0,2.5,8700.0,8712.0,200000.0,1933.0,94803.0,136705.0,0.0,0.0,0.3220446662234856,534.2268
95448588,El Sobrante,LOT,FOR_SALE,acres,CA,no,Low,1.0,4.0,111949.0,2.57,675000.0,1903.0,94803.0,473612.0,0.0,0.0,1.1901037985280138,1888.790885
18517237,Richmond,TOWNHOUSE,FOR_SALE,sqft,CA,no,blank,2.0,2.0,1080.0,1306.8,444500.0,2899.0,94803.0,263087.0,1687500000000.0,-15000.0,0.701954451318952,1113.5474
18516478,El Sobrante,CONDO,FOR_SALE,sqft,CA,no,Low,2.0,2.0,1068.0,0.0,465000.0,1307.0,94803.0,338500.0,1687330000000.0,-10000.0,0.7661115154491206,1209.8896
249602432,El Sobrante,SINGLE_FAMILY,FOR_SALE,sqft,CA,BUILDER_SPEC,Low,4.0,3.0,1981.0,3044.844,749000.0,3599.0,94803.0,722160.0,1687420000000.0,-40000.0,1.2502124675524429,1950.250322
18521471,El Sobrante,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,4.0,2681.0,6969.6,929000.0,4055.0,94803.0,897600.0,1689490000000.0,-21000.0,1.5559283694997426,2420.8854
18512609,Richmond,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,4.0,2033.0,4356.0,710000.0,3422.0,94803.0,283248.0,1688020000000.0,-5000.0,1.1862660204799496,1849.5909
2088720045,El Sobrante,LOT,FOR_SALE,acres,CA,no,Low,3.0,4.0,35719.0,0.82,499999.0,2013.0,94803.0,29005.0,0.0,0.0,0.8472635186234417,1342.32541
